country_iso3,country_name,year,indicator_code,indicator_name,value
IND,"India",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",829785193474.459
IND,"India",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",782620610192.051
IND,"India",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",781290791563.827
IND,"India",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",677769255428.552
IND,"India",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",499728529072.629
IND,"India",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",529245063167.215
IND,"India",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",538635186135.438
IND,"India",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",498258808231.521
IND,"India",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",439642578076.358
IND,"India",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",416787940847.812
ITA,"Italy",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",770685525117.266
ITA,"Italy",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",772202263040.014
ITA,"Italy",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",738509644128.602
ITA,"Italy",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",679294123497.663
ITA,"Italy",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",547940256804.982
ITA,"Italy",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",625065757185.881
ITA,"Italy",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",646909638534.745
ITA,"Italy",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",593973032350.354
ITA,"Italy",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",543464412394.32
ITA,"Italy",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",537833599948.242
JPN,"Japan",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",920960002390.344
JPN,"Japan",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",923420059650.996
JPN,"Japan",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",918412226913.945
JPN,"Japan",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",912551747360.225
JPN,"Japan",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",785057625362.297
JPN,"Japan",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",893761110034.084
JPN,"Japan",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",923192943803.364
JPN,"Japan",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",867373157903.215
JPN,"Japan",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",803470630550.066
JPN,"Japan",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",775031229090.987
KOR,"Korea, Rep.",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",831889172091.318
KOR,"Korea, Rep.",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",762299062736.35
KOR,"Korea, Rep.",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",815019022384.453
KOR,"Korea, Rep.",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",764083221345.796
KOR,"Korea, Rep.",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",603713417774.2
KOR,"Korea, Rep.",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",648610576582.722
KOR,"Korea, Rep.",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",719710064860.371
KOR,"Korea, Rep.",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",664392456663.161
KOR,"Korea, Rep.",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",601861440813.944
KOR,"Korea, Rep.",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",630586518885.63
MEX,"Mexico",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",682472609894.051
MEX,"Mexico",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",648642274776.945
MEX,"Mexico",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",629788673074.2
MEX,"Mexico",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",534121610565.454
MEX,"Mexico",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",439853932827.966
MEX,"Mexico",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",502467566320.434
MEX,"Mexico",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",490508969545.438
MEX,"Mexico",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",446688309687.408
MEX,"Mexico",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",409476294705.042
MEX,"Mexico",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",414495031033.993
MYS,"Malaysia",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",301221326764.018
MYS,"Malaysia",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",274681075589.892
MYS,"Malaysia",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",313245644474.215
MYS,"Malaysia",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",264015450976.493
MYS,"Malaysia",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",207798540352.974
MYS,"Malaysia",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",238379861290.486
MYS,"Malaysia",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",245967590635.246
MYS,"Malaysia",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",223413837325.056
MYS,"Malaysia",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",201165058574.724
MYS,"Malaysia",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",209287287856.543
NLD,"Netherlands",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",1001469281569.53
NLD,"Netherlands",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",993383113411.782
NLD,"Netherlands",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",1009321846482.49
NLD,"Netherlands",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",911591180290.683
NLD,"Netherlands",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",757626674438.913
NLD,"Netherlands",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",792548771333.332
NLD,"Netherlands",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",809393154293.333
NLD,"Netherlands",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",722521486847.06
NLD,"Netherlands",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",644981374821.013
NLD,"Netherlands",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",651561445019.531
SGP,"Singapore",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",1000563674149.64
SGP,"Singapore",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",922325317795.269
SGP,"Singapore",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",951421989501.453
SGP,"Singapore",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",799113423839.379
SGP,"Singapore",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",636352158591.969
SGP,"Singapore",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",666302583718.308
SGP,"Singapore",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",671713291845.894
SGP,"Singapore",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",589508336803.23
SGP,"Singapore",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",525391771247.573
SGP,"Singapore",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",549421999163.53
THA,"Thailand",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",368836810863.224
THA,"Thailand",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",338714010202.059
THA,"Thailand",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",323854472232.244
THA,"Thailand",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",295639913234.139
THA,"Thailand",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",256835239506.721
THA,"Thailand",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",323768892197.357
THA,"Thailand",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",328569784686.743
THA,"Thailand",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",304266013738.262
THA,"Thailand",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",277248464807.286
THA,"Thailand",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",271423493717.844
USA,"United States",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",3215368000000
USA,"United States",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",3073360000000
USA,"United States",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",3036430000000
USA,"United States",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",2568697000000
USA,"United States",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",2163837000000
USA,"United States",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",2539391000000
USA,"United States",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",2538089000000
USA,"United States",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",2388260000000
USA,"United States",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",2235558000000
USA,"United States",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",2270622000000
VNM,"Viet Nam",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",429484097216.943
VNM,"Viet Nam",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",376268017649.38
VNM,"Viet Nam",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",386241068014.827
VNM,"Viet Nam",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",343937314545.796
VNM,"Viet Nam",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",292479899128.741
VNM,"Viet Nam",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",284737397482.992
VNM,"Viet Nam",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",261802606599.096
VNM,"Viet Nam",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",230041803530.193
VNM,"Viet Nam",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",190526869544.715
VNM,"Viet Nam",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",174473996313.379
ZAF,"South Africa",2024,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",127531645077.343
ZAF,"South Africa",2023,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",126843584296.229
ZAF,"South Africa",2022,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",136705431596.872
ZAF,"South Africa",2021,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",131000485997.462
ZAF,"South Africa",2020,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",93199600859.2205
ZAF,"South Africa",2019,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",105906059178.622
ZAF,"South Africa",2018,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",111434691806.498
ZAF,"South Africa",2017,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",104288394992.827
ZAF,"South Africa",2016,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",91109021408.9525
ZAF,"South Africa",2015,NE.EXP.GNFS.CD,"Exports of goods and services (current US$)",96085897668.3633
AUS,"Australia",2024,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",296340000000
AUS,"Australia",2023,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",287406000000
AUS,"Australia",2022,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",309189000000
AUS,"Australia",2021,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",261165000000
AUS,"Australia",2020,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",211824000000
AUS,"Australia",2019,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",221564000000
AUS,"Australia",2018,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",235386000000
AUS,"Australia",2017,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",228780000000
AUS,"Australia",2016,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",196270000000
AUS,"Australia",2015,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",208501000000
BRA,"Brazil",2024,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",277954000000
BRA,"Brazil",2023,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",252710000000
BRA,"Brazil",2022,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",292245000000
BRA,"Brazil",2021,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",234690000000
BRA,"Brazil",2020,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",166336000000
BRA,"Brazil",2019,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",193162000000
BRA,"Brazil",2018,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",192840000000
BRA,"Brazil",2017,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",165855000000
BRA,"Brazil",2016,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",145248000000
BRA,"Brazil",2015,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",180460000000
CAN,"Canada",2024,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",573098000000
CAN,"Canada",2023,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",570873000000
CAN,"Canada",2022,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",586133000000
CAN,"Canada",2021,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",506476000000
CAN,"Canada",2020,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",420934000000
CAN,"Canada",2019,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",462993000000
CAN,"Canada",2018,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",469106000000
CAN,"Canada",2017,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",443651000000
CAN,"Canada",2016,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",412940000000
CAN,"Canada",2015,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",430124000000
CHN,"China",2024,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",2583218000000
CHN,"China",2023,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",2556941000000
CHN,"China",2022,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",2706507000000
CHN,"China",2021,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",2679412000000
CHN,"China",2020,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",2065964000000
CHN,"China",2019,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",2078386000000
CHN,"China",2018,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",2135748000000
CHN,"China",2017,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1843792000000
CHN,"China",2016,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1587925000000
CHN,"China",2015,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1679566000000
DEU,"Germany",2024,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1414153000000
DEU,"Germany",2023,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1467598000000
DEU,"Germany",2022,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1583619000000
DEU,"Germany",2021,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1411439000000
DEU,"Germany",2020,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1171782000000
DEU,"Germany",2019,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1233978000000
DEU,"Germany",2018,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1284353000000
DEU,"Germany",2017,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1162907000000
DEU,"Germany",2016,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1055326000000
DEU,"Germany",2015,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",1051132000000
FRA,"France",2024,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",751836000000
FRA,"France",2023,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",788177000000
FRA,"France",2022,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",823216000000
FRA,"France",2021,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",715082000000
FRA,"France",2020,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",581297000000
FRA,"France",2019,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",654658000000
FRA,"France",2018,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",676441000000
FRA,"France",2017,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",619334000000
FRA,"France",2016,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",567657000000
FRA,"France",2015,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",570758000000
GBR,"United Kingdom",2024,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",820194000000
GBR,"United Kingdom",2023,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",791544000000
GBR,"United Kingdom",2022,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",823592000000
GBR,"United Kingdom",2021,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",695115000000
GBR,"United Kingdom",2020,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",638251000000
GBR,"United Kingdom",2019,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",696208000000
GBR,"United Kingdom",2018,TM.VAL.MRCH.CD.WT,"Merchandise imports (current US$)",672450000000
